Amount,Frequency,Recency,Freq_Country,Cluster
0.1376485164874291,-0.6143234845236599,-0.2811688942724546,-3.086938427313008,0
1.6800535761321511,1.2667938474895954,-0.7692308272187371,-3.0834000099361614,0
1.1541987325849488,0.7965145144862816,-0.5658716884911194,-3.0834000099361614,0
0.46223460384504284,0.2122280704518614,-0.46419211912731057,-3.085219767444254,0
-0.008771822440369401,-0.15829504039923437,0.288236694164875,-3.0834000099361614,0
-0.9242676057565538,-0.9278430398592026,2.159140770458958,-3.0834000099361614,0
-0.7979830797814701,-0.8423377065858727,2.3624999091865755,-3.0834000099361614,0
-0.6334467653298573,-0.9135921509803142,-0.423520291381787,-3.099322888131972,0
0.5290232990051138,-0.22954948479367587,0.5831074453199208,-3.0964226496034493,0
1.9325064427434873,0.5399985146662922,-0.6980551286640709,-3.099322888131972,0
0.5269945242424567,0.09822095942075501,-0.423520291381787,-3.0834000099361614,0
1.5408903522143855,0.6112529590607337,-0.5963755593002621,-3.0834000099361614,0
2.208239946623001,0.6255038479396221,-0.1286495402267413,-3.085219767444254,0
-0.390905401854145,-0.6000725956447717,2.138804856586196,-3.085219767444254,0
0.09689427455916443,-0.12979326264145777,-0.16932136797226485,-3.099322888131972,0
-0.3792243066347936,-0.4290619290981121,-0.25066502346331193,-3.0225329124519376,0
-0.49696474153895154,-0.7425814844336547,1.2846964739302018,-3.099209153287716,0
2.208239946623001,2.2714815134512207,-0.6777192147913091,-3.091077111923427,0
2.198883675346981,1.8225785137662391,-0.8912463104553078,-3.082889160501019,0
-0.40207706904939294,-0.5145672623714419,0.21706099561020883,-3.085219767444254,0
-0.4630207479329099,-0.5858217067658833,-0.2811688942724546,-3.0971145365726716,0
-0.27901892056029703,-0.34355659582478226,-0.7692308272187371,-3.079002262624937,0
-0.2814409380082267,-0.44331281797700034,0.04420572769173376,-3.0883737221638086,0
0.653001992871098,0.7965145144862816,-0.9217501812644504,-3.0834000099361614,0
0.5742193958102091,-0.571570817886995,0.7254588424292532,-3.091077111923427,0
-0.3049997497895658,-0.4860654846136653,-0.1286495402267413,-3.088982495208383,0
-0.47880407934635627,-0.571570817886995,1.0508334643934414,-3.013017097149203,0
-0.3665154180334795,-0.5003163734925535,-0.8099026549642606,-3.013017097149203,0
2.208239946623001,2.2714815134512207,-0.6675512578549283,-3.0964226496034493,0
2.208239946623001,0.383238736998521,-0.8302385688370224,-3.0992982651244527,0
-0.7704560918123791,-0.8423377065858727,-0.4845280330000723,-3.092716789261448,0
2.208239946623001,2.2714815134512207,-0.5658716884911194,-3.0893497639762924,0
2.208239946623001,0.5399985146662922,-0.4946959899364532,-3.092716789261448,0
2.208239946623001,2.2714815134512207,-0.9217501812644504,-3.092716789261448,0
-0.31573348763076003,-0.22954948479367587,-0.06764179860845598,-3.091077111923427,0
2.208239946623001,-0.4860654846136653,-0.11848158329036042,-3.099322888131972,0
-0.544690103797051,-0.7710832621914312,0.08487755543725731,-3.092716789261448,0
2.208239946623001,1.865331180402904,-0.9115822243280696,-3.0225329124519376,0
1.5983395335992288,0.39748962587740927,-0.779398784155118,-3.092716789261448,0
-0.844501901982483,-0.8423377065858727,2.4692634570185747,-3.0225329124519376,0
-0.8458335647121565,-0.8280868177069844,-0.8912463104553078,-3.079002262624937,0
2.208239946623001,1.523309847309585,-0.7082230856004518,-3.092716789261448,0
-0.8803852970136196,-0.9420939287380908,-0.6980551286640709,-3.079002262624937,0
-0.10381142960378334,-0.17254592927812268,-0.34217663589073993,-3.102460074252694,0
-0.5737543131722083,-0.6285743734025483,1.5490633542761048,-3.0834000099361614,0
-0.5979208636489687,-0.6855779289181014,-0.4743600760636914,-3.079002262624937,0
2.208239946623001,1.722822291614021,-0.6980551286640709,-3.0834000099361614,0
-0.8227573689536521,-0.8850903732225376,0.6644511008109678,-3.079002262624937,0
2.208239946623001,2.2714815134512207,-0.8200706119006416,-3.085219767444254,0
-0.616582016531911,-0.6713270400392132,-0.7590628702823562,-3.085219767444254,0
-0.36765939675427284,-0.38630926246144714,0.44075604821058834,-3.099209153287716,0
-0.9996093293213063,-0.571570817886995,-0.38284846363626346,-3.079002262624937,0
1.205105785660255,0.2834825148463029,-0.17948932490864575,-3.08745465713388,0
1.8191274267123543,0.8392671811229465,-0.4743600760636914,-3.085219767444254,0
0.7143746637749125,-0.03003704048923968,-0.33200867895435904,-3.0857445366705076,0
-0.1528863292590689,-0.45756370685588865,-0.1998252387814075,-3.085219767444254,0
-0.2605990756887721,-0.5003163734925535,0.03403777075535287,-3.085219767444254,0
0.004955922209151268,0.026966515026313514,-0.9014142673916886,-3.079002262624937,0
0.16548831113798723,0.2549807370885263,-0.45402416219092967,-3.0834000099361614,0
0.08364020859872205,-0.5858217067658833,-0.8200706119006416,-3.0834000099361614,0
-0.34370734228766114,-0.27230215143034076,-0.8505744827097842,-3.0834000099361614,0
-0.3525106160375165,-0.4290619290981121,0.5322676606380163,-3.013017097149203,0
2.208239946623001,2.2714815134512207,-0.9014142673916886,-3.013017097149203,0
2.208239946623001,2.2714815134512207,-0.6167114731730239,-3.013017097149203,0
1.5459488831203938,1.5518116250673615,-0.6268794301094047,-3.013017097149203,0
2.208239946623001,2.2714815134512207,-0.7488949133459754,-3.013017097149203,0
-0.35310048006542566,-0.4860654846136653,-0.38284846363626346,-3.013017097149203,0
2.208239946623001,2.2714815134512207,-0.9115822243280696,-3.013017097149203,0
2.208239946623001,2.2714815134512207,-0.6980551286640709,-3.013017097149203,0
-0.3909858378579507,-0.4860654846136653,-0.8912463104553078,-3.1016260187281515,0
-0.5730303891379562,-0.5003163734925535,-0.8912463104553078,-3.013017097149203,0
1.9332929281140327,1.195539403095154,-0.6370473870457856,-3.013017097149203,0
2.208239946623001,2.1075962913440054,-0.6980551286640709,-3.013017097149203,0
1.0802244210848946,0.1552245149363082,-0.7488949133459754,-3.0986310011627487,0
2.208239946623001,2.2714815134512207,-0.5963755593002621,-3.079002262624937,0
0.1610464562611566,-0.21529859591478756,-0.8302385688370224,-3.0225329124519376,0
-0.7002712098249528,-0.7853341510703196,2.4692634570185747,-3.0225329124519376,0
2.208239946623001,2.2714815134512207,-0.870910396582546,-3.0225329124519376,0
-0.5881344831859314,-0.6285743734025483,-0.5353678176819767,-3.0225329124519376,0
-0.7643697675244079,-0.7140797066758781,-0.2811688942724546,-3.013017097149203,0
-0.6271101956967128,-0.6713270400392132,0.7559627132383958,-3.0225329124519376,0
0.018665792191159762,0.19797718157297312,-0.8302385688370224,-3.0225329124519376,0
-0.06735604521225015,-0.7995850399492078,-0.09814566941759864,-3.013017097149203,0
-0.6388091655835765,-0.6713270400392132,-0.7082230856004518,-3.013017097149203,0
2.208239946623001,-0.07278970712590457,-0.68788717172769,-3.013017097149203,0
0.868007431043963,1.2810447363684838,2.2811562536955288,-3.013017097149203,0
2.208239946623001,1.095783180942936,0.04420572769173376,-3.079002262624937,0
-2.0059531102692474,-0.9848465953747557,2.4692634570185747,-3.079002262624937,0
-0.8977237245006444,-0.7853341510703196,-0.7387269564095945,-3.013017097149203,0
-1.0036311295115956,-0.9848465953747557,2.138804856586196,-3.095399036005147,0
-0.933919926213248,-0.6713270400392132,1.437215827975915,-3.0225329124519376,0
0.12476088121099092,-0.6713270400392132,0.44075604821058834,-3.079002262624937,0
-0.6436621378131923,-0.015786151610351382,-0.6573833009185474,-3.0225329124519376,0
-0.8418653885244044,-0.899341262101426,1.9659495886677212,-3.0225329124519376,0
-0.12145372643851911,-0.5288181512503302,0.5220997037016354,-3.079002262624937,0
-0.8762473114844996,-0.5145672623714419,-0.25066502346331193,-3.1006403167446015,0
-0.47517552184133977,-0.4860654846136653,-0.06764179860845598,-3.0225329124519376,0
-0.09007474762050648,-0.27230215143034076,1.793094320749246,-3.095399036005147,0
-0.6566838330959732,-0.7710832621914312,2.4692634570185747,-3.095399036005147,0
0.17302248349446234,-0.6285743734025483,-0.1388174971631222,-3.013017097149203,0
1.2033451309102836,2.2714815134512207,-0.6370473870457856,-3.013017097149203,0
0.8387019136573886,0.7680127367285051,-0.9217501812644504,-3.013017097149203,0
-0.6949892455750397,-0.7425814844336547,-0.2811688942724546,-3.013017097149203,0
1.3084660505506898,1.2097902919740424,-0.11848158329036042,-3.013017097149203,0
-0.46365529862960003,-0.45756370685588865,0.5220997037016354,-3.013017097149203,0
-0.8273690331718505,-0.8280868177069844,-0.5251998607455959,-3.013017097149203,0
0.5604648391594197,0.5685002924240689,-0.9115822243280696,-3.0225329124519376,0
2.208239946623001,1.053030514306271,-0.8302385688370224,-3.013017097149203,0
0.17713365702231373,0.012715626147425215,-0.9217501812644504,-3.013017097149203,0
-0.6879555639089115,-0.7425814844336547,-0.09814566941759864,-3.013017097149203,0
0.7183964639652018,0.3547369592407444,-0.8302385688370224,-3.013017097149203,0
0.4514829913363364,-0.03003704048923968,-0.32184072201797814,-3.013017097149203,0
-0.8876960360261897,-0.7568323733125429,-0.779398784155118,-3.013017097149203,0
-0.6869545825282173,-0.7710832621914312,-0.6167114731730239,-3.0225329124519376,0
-0.026172811263687732,-0.10129148488368117,0.40008422046506475,-3.013017097149203,0
-0.3593834256960331,-0.5145672623714419,0.003533899946210215,-3.0225329124519376,0
2.208239946623001,2.2714815134512207,-0.8505744827097842,-3.0225329124519376,0
-0.6743350672644651,-0.6998288177969897,-0.6268794301094047,-3.079002262624937,0
2.208239946623001,2.2714815134512207,-0.6980551286640709,-3.079002262624937,0
2.208239946623001,2.2714815134512207,-0.7285589994732136,-3.079002262624937,0
-0.12269601583063067,-0.25805126255145244,-0.6268794301094047,-3.079002262624937,0
-0.6817083676133288,-0.7140797066758781,-0.6268794301094047,-3.079002262624937,0
-0.10552739768497349,-0.28655304030922907,-0.15915341103588396,-3.079002262624937,0
0.020587318948742297,-0.0015352627314630836,-0.45402416219092967,-3.079002262624937,0
-0.8138915338675033,-0.8850903732225376,1.0813373352025841,-3.079002262624937,0
-0.9145259119622974,-0.9278430398592026,0.7661306701747767,-3.079002262624937,0
-0.13730855652201499,-0.18679681815701096,-0.11848158329036042,-3.079002262624937,0
-0.849462122217173,-0.8565885954647611,2.4692634570185747,-3.079002262624937,0
-0.6083149828074276,-0.7140797066758781,-0.5353678176819767,-3.095399036005147,0
2.208239946623001,1.7940767360084626,-0.8404065257734034,-3.0225329124519376,0
-0.460053553125852,0.7252600700918401,-0.4133523344454061,-3.079002262624937,0
2.208239946623001,-0.5288181512503302,-0.7590628702823562,-3.079002262624937,0
-0.9996093293213063,-0.6855779289181014,-0.9115822243280696,-3.100251722693394,0
-0.5203805559801913,-0.6855779289181014,2.230316469013624,-3.013017097149203,0
0.8784730488724715,0.5827511813029572,-0.870910396582546,-3.013017097149203,0
-0.7861411125545072,-0.7710832621914312,2.148972813522577,-3.013017097149203,0
2.208239946623001,1.3950518473995903,-0.8404065257734034,-3.0225329124519376,0
-0.5912625500006009,-0.6998288177969897,1.7320865791309608,-3.0225329124519376,0
-0.8823783224412518,-0.8565885954647611,1.9354457178585784,-3.102915013629717,0
-0.6897519679939074,-0.7140797066758781,-0.18965728184502662,-3.013017097149203,0
2.208239946623001,2.2714815134512207,-0.6980551286640709,-3.0225329124519376,0
2.208239946623001,1.722822291614021,-0.9014142673916886,-3.013017097149203,0
-0.5352165300154806,-0.5145672623714419,-0.5251998607455959,-3.0225329124519376,0
-0.10165753216853954,-0.11554237376256947,-0.8404065257734034,-3.013017097149203,0
-0.856129373199297,-0.6000725956447717,1.3863760432940107,-3.0225329124519376,0
-0.804373273417152,-0.8423377065858727,2.2811562536955288,-3.0225329124519376,0
0.16848231794631363,0.2692316259674146,-0.5658716884911194,-3.099777827508995,0
-0.46748047747725296,1.1100340698218243,-0.5658716884911194,-3.0225329124519376,0
1.4611603977753396,0.7110091812129519,-0.7082230856004518,-3.095399036005147,0
-0.6325351572867252,-0.5573199290081068,-0.17948932490864575,-3.0225329124519376,0
-0.6280843650761383,-0.6570761511603248,1.5795672250852475,-3.013017097149203,0
-0.8229093036275075,-0.7853341510703196,-0.5251998607455959,-3.013017097149203,0
-0.5425898303643444,-0.6855779289181014,1.4982235695942003,-3.0964226496034493,0
2.208239946623001,2.2714815134512207,-0.9014142673916886,-3.0225329124519376,0
0.6930769974338917,0.7965145144862816,-0.8912463104553078,-3.095399036005147,0
0.7724941451914707,0.383238736998521,1.4575517418486768,-3.0130170971492025,0
-0.8387909457122721,-0.8280868177069844,-0.7488949133459754,-3.095399036005147,0
-0.8709117232320492,-0.9420939287380908,-0.8505744827097842,-3.0964226496034493,0
-0.8075460269006025,-0.8565885954647611,-0.5251998607455959,-3.0964226496034493,0
-0.4216498299754675,-0.5003163734925535,-0.6370473870457856,-3.0225329124519376,0
2.208239946623001,-0.0015352627314630836,1.010161636647918,-3.013017097149203,0
-0.5948821701718614,-0.6285743734025483,2.3014921675682904,-3.095399036005147,0
-0.6085116041500638,-0.7425814844336547,0.013701856882591101,-3.013017097149203,0
-0.6259394049746508,-0.6998288177969897,0.17638916786468528,-3.0225329124519376,0
1.9677820990792025,0.6967582923340636,-0.5455357746183577,-3.095399036005147,0
-0.44704079517682715,-0.6143234845236599,-0.40318437750902525,-3.079002262624937,0
2.208239946623001,2.050592735828452,-0.7285589994732136,-3.079002262624937,0
1.683986002984878,0.8962707366384998,-0.8302385688370224,-3.0225329124519376,0
-0.07675812032377086,-0.11554237376256947,-0.6268794301094047,-3.0225329124519376,0
1.3071522624885283,-0.07278970712590457,-0.6370473870457856,-3.013017097149203,0
-0.49057454790326954,-0.5858217067658833,0.9999936797115371,-3.013017097149203,0
-0.8627608748463963,-0.8280868177069844,-0.33200867895435904,-3.0225329124519376,0
-0.33896161806311986,-0.9563448176169791,-0.7082230856004518,-3.013017097149203,0
-0.772440179906255,-0.7710832621914312,-0.11848158329036042,-3.0225329124519376,0
-1.006312329638455,-0.9563448176169791,2.4692634570185747,-3.013017097149203,0
-0.9996093293213063,1.8795820692817924,-0.33200867895435904,-3.100251722693394,0
0.007494124995911544,-0.14404415152034608,-0.1286495402267413,-3.013017097149203,0
0.8396850203705702,0.5827511813029572,-0.6980551286640709,-3.095399036005147,0
0.0669005824733624,-0.07278970712590457,-0.39301642057264435,-3.095399036005147,0
-0.42441146610613273,-0.6998288177969897,-0.34217663589073993,-3.013017097149203,0
1.87730053213145,1.3237974030051487,-0.6065435162366429,-3.013017097149203,0
-0.7175470759756845,-0.7140797066758781,1.8947738901130549,-3.013017097149203,0
1.0481036435651174,0.4972458480296274,-0.9014142673916886,-3.0225329124519376,0
-0.4122030681951658,-0.4860654846136653,-0.0574738416720751,-3.0225329124519376,0
-0.6818603022871842,-0.40056015134033546,-0.6268794301094047,-3.0225329124519376,0
-0.8411414644901524,-0.8423377065858727,-0.7082230856004518,-3.095399036005147,0
1.8735736639551153,0.3547369592407444,-0.7590628702823562,-3.013017097149203,0
0.19746609131766513,0.3119842926040795,-0.779398784155118,-3.0225329124519376,0
2.208239946623001,2.2714815134512207,-0.9115822243280696,-3.0130170971492025,0
-0.8386479483721729,-0.8423377065858727,1.437215827975915,-3.013017097149203,0
-0.7269312764196928,-0.7425814844336547,1.884605933176674,-3.013017097149203,0
-0.4266100502101576,-0.45756370685588865,0.15605325399192352,-3.0225329124519376,0
1.336895709229157,0.2977334037251912,1.2236887323119165,-3.013017097149203,0
2.208239946623001,2.2714815134512207,-0.68788717172769,-3.013017097149203,0
2.208239946623001,2.2714815134512207,-0.8200706119006416,-3.013017097149203,0
-0.3117831861105204,-0.38630926246144714,-0.8810783535189268,-3.0130170971492025,0
0.13621854308643744,-0.08704059600479287,-0.8302385688370224,-3.0964226496034493,0
-0.4271731022367981,-0.5573199290081068,-0.34217663589073993,-3.0964226496034493,0
0.9135431465317942,0.4687440702718508,-0.33200867895435904,-3.013017097149203,0
0.510067214108217,0.4402422925140742,-0.01680201392655156,-3.013017097149203,0
2.208239946623001,2.2714815134512207,-0.24049706652693106,-3.0225329124519376,0
-0.3992975582512152,-0.44331281797700034,-0.5862076023638811,-3.0986310011627487,0
-0.5651655354325016,-0.6855779289181014,1.4982235695942003,-3.0986310011627487,0
0.050152019014246575,-0.24380037367256416,-0.68788717172769,-3.0225329124519376,0
-0.8334642947935779,-0.8565885954647611,0.2475648664193515,-3.0986310011627487,0
-0.09402504914074614,-0.32930570694589395,-0.6675512578549283,-3.0130170971492025,0
1.9896070681118392,-0.6570761511603248,0.379748306592303,-3.0225329124519376,0
-0.5724852117788279,-0.5573199290081068,0.38991626352868386,-3.013017097149203,0
0.5692323635742504,0.055468292784090115,-0.5862076023638811,-3.013017097149203,0
0.20422271563735106,-0.3578074847036706,-0.8810783535189268,-3.100251722693394,0
2.208239946623001,0.8250162922440583,-0.6980551286640709,-3.013017097149203,0
-0.7153574292054159,-0.6998288177969897,0.644115186938206,-3.013017097149203,0
-0.460053553125852,-0.5288181512503302,0.16622121092830439,-3.013017097149203,0
-0.7185838066914034,-0.7140797066758781,-0.8912463104553078,-3.0225329124519376,0
-0.8977237245006444,-0.8708394843436493,2.4692634570185747,-3.0225329124519376,0
-0.18226334531569305,-0.27230215143034076,2.3523319522501946,-3.0225329124519376,0
0.9754073707921994,-0.38630926246144714,0.5831074453199208,-3.1006403167446015,0
-0.46159971186567433,-0.45756370685588865,-0.8200706119006416,-3.013017097149203,0
2.208239946623001,0.8535180700018349,-0.7488949133459754,-3.0225329124519376,0
0.030025143395287772,-0.20104770703589928,-0.8099026549642606,-3.0225329124519376,0
-0.3864635469773144,-0.4860654846136653,-0.7387269564095945,-3.013017097149203,0
-0.9176718534444792,-0.9278430398592026,-0.6268794301094047,-3.0225329124519376,0
-0.7805552789568833,-0.8138359288280962,-0.8099026549642606,-3.0225329124519376,0
2.208239946623001,2.2714815134512207,-0.9217501812644504,-3.013017097149203,0
2.208239946623001,-0.45756370685588865,-0.8404065257734034,-3.0964226496034493,0
-0.9444212933767812,-0.9420939287380908,2.3726678661229563,-3.013017097149203,0
-1.202880048272283,-0.9705957064958675,2.4692634570185747,-3.1006403167446015,0
-0.44537845109817426,-0.5288181512503302,-0.33200867895435904,-3.0964226496034493,0
2.208239946623001,1.3950518473995903,-0.8505744827097842,-3.013017097149203,0
0.4372726306639808,0.45449318139296246,0.6034433591926824,-3.0225329124519376,0
1.6692125902858823,0.3404860703618561,-0.8200706119006416,-3.0225329124519376,0
-0.7977149597687843,-0.8565885954647611,2.423507650804861,-3.0225329124519376,0
-0.45396722883788093,-0.40056015134033546,-0.870910396582546,-3.013017097149203,0
0.7157420758396108,0.2977334037251912,-0.8099026549642606,-3.0225329124519376,0
0.19029834964519401,-0.3578074847036706,-0.6777192147913091,-3.0986310011627487,0
2.208239946623001,1.380800958520702,-0.4946959899364532,-3.0225329124519376,0
-0.053440616553849074,-0.20104770703589928,-0.39301642057264435,-3.0225329124519376,0
-0.22848723550275127,-0.25805126255145244,-0.9217501812644504,-3.0225329124519376,0
2.208239946623001,2.2714815134512207,-0.779398784155118,-3.0225329124519376,0
2.208239946623001,2.2714815134512207,-0.8912463104553078,-3.0225329124519376,0
2.208239946623001,2.2714815134512207,-0.8810783535189268,-3.0225329124519376,0
1.0413470192454315,0.4972458480296274,-0.8505744827097842,-3.0225329124519376,0
1.5592208237483483,1.238292069731819,-0.6370473870457856,-3.0225329124519376,0
-0.9199419362185536,-0.899341262101426,2.4692634570185747,-3.0225329124519376,0
2.208239946623001,1.4378045140362552,0.2272289525465897,-3.1006403167446015,0
0.11542136743576355,0.026966515026313514,-0.6675512578549283,-3.0225329124519376,0
-0.6519381088714319,-0.7710832621914312,1.1626809906936313,-3.0225329124519376,0
-0.07388029885427495,-0.5430690401292184,-0.6370473870457856,-3.0225329124519376,0
-0.25695264351624314,-0.41481104021922377,0.2984046511012559,-3.013017097149203,0
-0.22235622454599915,-0.47181459573477696,-0.2099931957177884,-3.0225329124519376,0
-0.4793671313729968,-0.6143234845236599,-0.8505744827097842,-3.0225329124519376,0
-0.16037581494676315,-0.38630926246144714,-0.7082230856004518,-3.0986310011627487,0
2.208239946623001,2.2714815134512207,-0.8505744827097842,-3.0225329124519376,0
-0.28666927825560284,-0.24380037367256416,-0.11848158329036042,-3.013017097149203,0
-0.8038817200605611,-0.8280868177069844,-0.7285589994732136,-3.013017097149203,0
-0.7541007710385359,-0.6855779289181014,-0.2710009373360737,-3.013017097149203,0
0.9852295005902617,0.2834825148463029,-0.8505744827097842,-3.0964226496034493,0
2.208239946623001,2.2714815134512207,-0.7692308272187371,-3.013017097149203,0
-0.4603127358047818,-0.5288181512503302,2.0371252872223873,-3.0225329124519376,0
1.3386831759803965,1.48055718067292,-0.6268794301094047,-3.013017097149203,0
2.208239946623001,2.2714815134512207,-0.8912463104553078,-3.013017097149203,0
0.010818813153217376,0.1267227371785316,0.05437368462811464,-3.013017097149203,0
2.208239946623001,1.0245287365484945,-0.6980551286640709,-3.013017097149203,0
-0.2412318734390902,-0.45756370685588865,-0.9217501812644504,-3.013017097149203,0
2.208239946623001,2.2714815134512207,-0.8302385688370224,-3.0225329124519376,0
-0.6833528370244694,-0.6998288177969897,0.15605325399192352,-3.0986310011627487,0
-0.05807015543955991,-0.015786151610351382,-0.8912463104553078,-3.0225329124519376,0
-0.12287476250575458,-0.20104770703589928,0.6136113161290634,-3.1016260187281515,0
-0.7866773525798791,-0.7283305955547663,-0.1998252387814075,-3.0225329124519376,0
-0.4561300636068809,-0.40056015134033546,-0.870910396582546,-3.0225329124519376,0
2.208239946623001,2.2714815134512207,-0.9014142673916886,-3.013017097149203,0
1.3499978405157436,1.338048291884037,-0.6065435162366429,-3.0225329124519376,0
-0.19137942574701539,-0.18679681815701096,-0.0574738416720751,-3.0225329124519376,0
-0.3515900706606281,-0.015786151610351382,-0.8912463104553078,-3.0225329124519376,0
-0.07780378837324593,-0.24380037367256416,-0.870910396582546,-3.0225329124519376,0
-0.6172701912311384,-0.6570761511603248,2.4692634570185747,-3.095399036005147,0
1.332230421008421,0.7680127367285051,-0.6370473870457856,-3.0225329124519376,0
2.208239946623001,1.0102778476696062,-0.8200706119006416,-3.0225329124519376,0
-0.2521532952891646,-0.34355659582478226,-0.1998252387814075,-3.0225329124519376,0
-0.5947391728317621,-0.6285743734025483,0.2272289525465897,-3.0225329124519376,0
2.208239946623001,2.2714815134512207,-0.68788717172769,-3.0225329124519376,0
-0.7884558819973627,-0.8280868177069844,0.8983141103477282,-3.0225329124519376,0
-0.6564603997520683,-0.6855779289181014,1.4575517418486768,-3.100251722693394,0
-0.9009411646528759,-0.9420939287380908,2.4692634570185747,-3.0225329124519376,0
-0.30288160168934686,-0.38630926246144714,2.2811562536955288,-3.0225329124519376,0
-0.7904757194262635,-0.9420939287380908,2.4540115216140035,-3.0225329124519376,0
-0.8607678494187639,-0.8423377065858727,2.4692634570185747,-3.013017097149203,0
-0.09422167048338252,-0.45756370685588865,-0.1286495402267413,-3.1023652952158143,0
-0.6174489379062622,-0.6143234845236599,-0.2811688942724546,-3.0225329124519376,0
-0.5112466008813565,0.910521625517388,0.44075604821058834,-3.1006971841667292,0
2.208239946623001,2.2643560690117766,-0.40318437750902525,-3.100839352722049,0
2.208239946623001,0.4687440702718508,-0.9014142673916886,0.3268350381331412,1
2.208239946623001,2.2714815134512207,-0.9217501812644504,0.3268350381331412,1
2.208239946623001,2.2714815134512207,-0.8912463104553078,0.3268350381331416,1
-0.7530461656553046,-0.7853341510703196,0.379748306592303,-3.099777827508995,0
2.208239946623001,-0.24380037367256416,-0.09814566941759864,-3.092716789261448,0
2.208239946623001,2.2714815134512207,-0.8912463104553078,-3.099616703146299,0
1.6361176433866793,-0.07278970712590457,1.4677196987850576,-3.099616703146299,0
0.9694640438443274,-0.9135921509803142,1.61007109589439,-3.099616703146299,0
-0.8994396925818345,-0.9420939287380908,-0.04730588473569421,-3.099616703146299,0
2.208239946623001,2.2714815134512207,-0.7692308272187371,-3.088982495208383,0
1.4953278247252861,0.383238736998521,0.2577328233557324,-3.088982495208383,0
0.36908971143794317,0.3547369592407444,-0.39301642057264435,-3.0805376830223903,0
0.6971613589604744,-0.015786151610351382,-0.8505744827097842,-3.088982495208383,0
-0.5580335430950553,-0.7425814844336547,0.48142787595611186,-3.099616703146299,0
0.5142677609736303,-0.3578074847036706,2.2913242106319096,-3.1025832870006376,0
2.208239946623001,2.2714815134512207,-0.8912463104553078,-3.088982495208383,0
0.022464159037543882,-0.5430690401292184,1.4982235695942003,-3.1027064997485816,0
0.20822664116012798,-0.8280868177069844,1.2135207753755357,-3.099616703146299,0
-0.20197910358186671,-0.21529859591478756,-0.32184072201797814,-3.088982495208383,0
0.2080389571512478,-0.04428792936812798,-0.7488949133459754,-3.0805376830223903,0
